"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ALRM","Alarm.com Holdings, Inc.","22.03","1004186043.86","n/a","United States","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/alrm",
"ALK","Alaska Air Group, Inc.","80.59","10051914623.04","n/a","United States","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/alk",
"ALSK","Alaska Communications Systems Group, Inc.","1.65","83184682.35","n/a","United States","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/alsk",
"AIN","Albany International Corporation","37.45","1198400000","n/a","United States","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/ain",
"AMRI","Albany Molecular Research, Inc.","14.03","498089917.28","n/a","United States","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/amri",
"ALB","Albemarle Corporation","61.92","6950561857.92","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alb",
"ABDC","Alcentra Capital Corp.","11.45","154766970.7","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abdc",
"AA","Alcoa Inc.","9.57","12583075148.16","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/aa",
"AA^","Alcoa Inc.","87.9223","0","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/aa^",
"AA^B","Alcoa Inc.","32.27","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aa^b",
"ADHD","Alcobra Ltd.","3.81","105007105.2","n/a","Israel","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/adhd",
"ALDR","Alder BioPharmaceuticals, Inc.","17.18","751749297.3","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aldr",
"ALDX","Aldeyra Therapeutics, Inc.","4.3","41763840.3","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aldx",
"ALR","Alere Inc.","50.69","4372358205.8","n/a","United States","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/alr",
"ALR^B","Alere Inc.","377.011","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alr^b",
"ALEX","Alexander & Baldwin Holdings, Inc.","34.81","1703975120.16","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/alex",
"ALX","Alexander&#39;s, Inc.","380.42","1942499082.32","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/alx",
"ARE","Alexandria Real Estate Equities, Inc.","88.52","6495406662.36","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/are",
"ARE^D","Alexandria Real Estate Equities, Inc.","29.055","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/are^d",
"ARE^E","Alexandria Real Estate Equities, Inc.","26.2","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/are^e",
"AXU","Alexco Resource Corp","1.01","78119482.22","n/a","Canada","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/axu",
"ALXN","Alexion Pharmaceuticals, Inc.","133.19","30006552375.89","n/a","United States","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxn",
"ALXA","Alexza Pharmaceuticals, Inc.","0.739","14462029.731","n/a","United States","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxa",
"BABA","Alibaba Group Holding Limited","75.86","189308556870.96","n/a","China","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/baba",
"ALCO","Alico, Inc.","27.25","225890591.75","n/a","United States","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/alco",
"ALGN","Align Technology, Inc.","70.23","5592108697.2","n/a","United States","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/algn",
"ALIM","Alimera Sciences, Inc.","1.65","74259624.45","n/a","United States","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alim",
"ALKS","Alkermes plc","31.54","4754390600.18","n/a","Ireland","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alks",
"Y","Alleghany Corporation","489.15","7554866965.2","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/y",
"ATI","Allegheny Technologies Incorporated","16.2","1764383536.8","n/a","United States","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ati",
"ABTX","Allegiance Bancshares, Inc.","18.09","231786898.65","n/a","United States","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/abtx",
"ALGT","Allegiant Travel Company","172.85","2903786661","n/a","United States","2006","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/algt",
"ALLE","Allegion plc","63.14","6067589836","n/a","United States","2013","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/alle",
"AGN","Allergan plc.","279.32","110244080098.88","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/agn",
"AGN^A","Allergan plc.","945.29","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agn^a",
"ALE","Allete, Inc.","57.52","2824913554.48","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ale",
"AKP","Alliance California Municipal Income Fund Inc","14.73","125993585.28","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/akp",
"ADS","Alliance Data Systems Corporation","211.77","12549788795.7","n/a","United States","2001","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ads",
"AFOP","Alliance Fiber Optic Products, Inc.","14.62","230829112.7","n/a","United States","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/afop",
"AIQ","Alliance HealthCare Services, Inc.","7.02","74530525.68","n/a","United States","2001","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/aiq",
"AHGP","Alliance Holdings GP, L.P.","14.66","877591580","n/a","United States","2006","Energy","Coal Mining","http://www.nasdaq.com/symbol/ahgp",
"AFB","Alliance National Municipal Income Fund Inc","14.49","416398086.72","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/afb",
"AOI","Alliance One International, Inc.","15.94","154116702.94","n/a","United States","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/aoi",
"ARLP","Alliance Resource Partners, L.P.","11.75","873906543.75","n/a","United States","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/arlp",
"AWF","Alliance World Dollar Government Fund II","11.63","1001025431.22","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/awf",
"AB","AllianceBernstein Holding L.P.","22.27","2225763680.95","n/a","United States","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ab",
"ACG","ALLIANCEBERNSTEIN INCOME FUND INC","7.85","1906856821.45","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acg",
"LNT","Alliant Energy Corporation","72.99","8281846772.01","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"NCV","AllianzGI Convertible & Income Fund","5.38","412942023.74","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/ncv",
"NCZ","AllianzGI Convertible & Income Fund II","4.785","352329737.265","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/ncz",
"ACV","AllianzGI Diversified Income & Convertible Fund","17.39","0","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/acv",
"NIE","AllianzGI Equity & Convertible Income Fund","17.86","494882114.9","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/nie",
"NFJ","AllianzGI NFJ Dividend, Interest & Premium Strategy Fund","12.07","1140908602.75","n/a","United States","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nfj",
"AHPI","Allied Healthcare Products, Inc.","0.6999","5618200.1853","n/a","United States","1992","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ahpi",
"AMOT","Allied Motion Technologies, Inc.","17.48","162148692.68","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/amot",
"AWH","Allied World Assurance Company Holdings, AG","35.4","3202781193","n/a","Switzerland","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/awh",
"ALQA","Alliqua BioMedical, Inc.","0.8786","24309906.9618","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/alqa",
"ALSN","Allison Transmission Holdings, Inc.","26.56","4545444987.52","n/a","United States","2012","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alsn",
"ALLT","Allot Communications Ltd.","5.32","177484398.28","n/a","Israel","2006","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/allt",
"MDRX","Allscripts Healthcare Solutions, Inc.","12.21","2311892413.38","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mdrx",
"ALL","Allstate Corporation (The)","66.19","25039705329.32","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/all",
"ALL^A","Allstate Corporation (The)","26.35","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^a",
"ALL^B","Allstate Corporation (The)","25.88","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^b",
"ALL^C","Allstate Corporation (The)","27.95","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^c",
"ALL^D","Allstate Corporation (The)","27.7199","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^d",
"ALL^E","Allstate Corporation (The)","27.61","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^e",
"ALL^F","Allstate Corporation (The)","26.9452","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^f",
"ALLY","Ally Financial Inc.","18.34","8859460609.3","n/a","United States","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ally",
"ALLY^A","Ally Financial Inc.","24.39","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^a",
"ALLY^B","Ally Financial Inc.","25.4","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^b",
"AAU","Almaden Minerals, Ltd.","0.66","51521569.44","n/a","Canada","2015","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aau",
"AFAM","Almost Family Inc","34.92","359661159","n/a","United States","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/afam",
"ALNY","Alnylam Pharmaceuticals, Inc.","60.28","5132154928.56","n/a","United States","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alny",
"BSI","Alon Blue Square Israel Ltd.","3.11","20576338.46","n/a","Israel","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bsi",
"ALJ","Alon USA Energy, Inc.","10.6","753414164.8","n/a","United States","2005","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/alj",
"ALDW","Alon USA Partners, LP","13.24","827632916.36","n/a","United States","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/aldw",
"AOSL","Alpha and Omega Semiconductor Limited","10.85","240193068.5","n/a","Bermuda","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/aosl",
"APT","Alpha Pro Tech, Ltd.","1.79","31952312.66","n/a","Canada","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/apt",
"GOOG","Alphabet Inc.","735.3","506121524675.1","n/a","United States","2004","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/goog",
"GOOGL","Alphabet Inc.","754.84","519571292922.28","n/a","United States","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/googl",
"SMCP","AlphaMark Actively Managed Small Cap ETF","21.679","22762950","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smcp",
"ATEC","Alphatec Holdings, Inc.","0.23","23494553.36","n/a","United States","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atec",
"AGD","Alpine Global Dynamic Dividend Fund","8.32","104857642.24","n/a","United States","2006","n/a","n/a","http://www.nasdaq.com/symbol/agd",
"AWP","Alpine Global Premier Properties Fund","5.41","465025038.29","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/awp",
"AOD","Alpine Total Dynamic Dividend Fund","7.33","797084958.56","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/aod",
"AAMC","Altisource Asset Management Corp","12.9","25420378.8","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/aamc",
"ASPS","Altisource Portfolio Solutions S.A.","23.81","448576209.44","n/a","Luxembourg","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/asps",
"RESI","Altisource Residential Corporation","11.38","632511836.9","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/resi",
"AIMC","Altra Industrial Motion Corp.","27.28","705844465.92","n/a","United States","2006","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aimc",
"MO","Altria Group","60.88","119198888897.2","n/a","United States","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/mo",
"ACH","Aluminum Corporation of China Limited","8.09","4822869105.61","n/a","China","2001","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/ach",
"AMAG","AMAG Pharmaceuticals, Inc.","21.42","744316918.38","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amag",
"AMRN","Amarin Corporation PLC","1.45","268267014.3","n/a","Ireland","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amrn",
"AMRK","A-Mark Precious Metals, Inc.","20.67","144143257.83","n/a","United States","n/a","Basic Industries","Other Specialty Stores","http://www.nasdaq.com/symbol/amrk",
"AYA","Amaya Inc.","11.71","1566553331.26","n/a","Canada","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aya",
"AMZN","Amazon.com, Inc.","582.95","274477364303.25","n/a","United States","1997","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/amzn",
"AMBC","Ambac Financial Group, Inc.","15.69","706787367.24","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ambc",
"AMBCW","Ambac Financial Group, Inc.","7.2","0","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ambcw",
"AMBA","Ambarella, Inc.","40.79","1307293965.46","n/a","United States","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/amba",
"AMBR","Amber Road, Inc.","5.4","142165513.8","n/a","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ambr",
"ABEV","Ambev S.A.","5.12","78330851527.68","n/a","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/abev",
"AMC","AMC Entertainment Holdings, Inc.","28.06","2734058565.42","n/a","n/a","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/amc",
